MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,IsRemod,BltRemodDiff,BsmtUnfRatio
4.795790545596741,3,3.988984046564274,8.274611946209552,1,1,3,3,4,0,0,2,2,4,2,7,5,2006,2007,1,0,12,13,1,4.290459441148391,2,4,2,0,4,0,6,0.0,6,0.0,7.138073034044347,1258,1,0,1,4,7.246368080102461,0.0,0.0,7.246368080102461,0,1.0986122886681096,0,2,2,0.6931471805599453,2,7,6,1,2,1,2006.0,0,3,648,5,5,2,4.795790545596741,2.833213344056216,0.0,0.0,0.0,0.0,3,4,1,0.0,2,2007,6,5,194201,1265.2463680801025,1,1,0.0056741439062355705
3.044522437723423,3,4.394449154672438,9.471550124096849,1,1,3,0,4,0,6,2,2,0,2,5,6,1977,1977,1,0,9,10,1,6.13122648948314,3,4,1,2,4,2,0,7.157735484249907,3,4.997212273764115,0.0,1430,1,0,1,4,7.407317710469417,0.0,0.0,7.407317710469417,1,0.0,2,0,3,0.6931471805599453,2,7,6,1,5,1,1977.0,0,2,621,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,3,2006,8,4,217500,1437.4073177104694,0,0,0.0
5.081404364984463,4,3.2188758248682006,7.576097340623111,1,1,3,3,4,0,1,2,2,3,5,6,6,1980,1980,1,0,8,8,2,0.0,3,2,1,2,4,3,3,4.406719247264253,2,6.418364935936212,3.1780538303479453,716,1,4,1,4,6.57507584059962,6.734591659972947,0.0,7.350516171833998,1,0.0,2,1,3,0.6931471805599453,3,6,6,1,5,1,1980.0,0,2,452,5,5,2,5.087596335232384,0.0,0.0,0.0,0.0,0.0,3,0,1,0.0,7,2008,0,4,151000,729.3096675005726,0,0,0.004438622668083723
4.110873864173311,3,4.31748811353631,9.29908358181057,1,1,3,3,4,0,16,2,2,0,5,8,5,2005,2005,1,0,12,13,1,5.638354669333745,2,4,2,2,4,0,2,6.304448802421981,6,0.0,6.240275845170769,1058,1,0,1,4,6.9650803456014065,6.741700694652054,0.0,7.552237287560801,1,0.0,2,1,3,0.6931471805599453,0,8,6,1,2,3,2003.0,0,2,736,5,5,2,5.19295685089021,4.110873864173311,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2006,8,4,275000,1071.7067810402534,0,0,0.005898181328138723
3.9318256327243257,4,3.9318256327243257,9.105090961257085,1,1,3,0,4,0,9,2,2,0,0,6,6,1937,1950,1,0,13,14,2,0.0,3,2,2,4,4,3,6,0.0,6,0.0,6.660575149839686,780,1,4,1,4,6.660575149839686,6.390240667065349,0.0,7.226936018493289,0,0.0,1,1,3,0.6931471805599453,2,6,6,1,2,5,1979.0,3,1,544,5,5,1,0.0,5.093750200806762,0.0,0.0,4.844187086458591,0.0,3,4,1,0.0,12,2007,8,4,141000,793.050815816905,1,13,0.00853919891005088
4.110873864173311,3,4.394449154672438,9.21453157659465,1,1,0,3,4,0,20,2,2,0,5,8,5,1992,1992,1,0,6,6,2,0.0,2,4,2,2,4,2,2,6.672032945461067,6,0.0,4.787491742782046,908,1,0,1,4,6.833031732786201,6.896694331622712,0.0,7.557994958530806,1,0.0,2,1,3,0.6931471805599453,2,8,6,1,5,1,1992.0,0,2,506,5,5,2,4.795790545596741,5.017279836814924,0.0,0.0,0.0,0.0,3,4,1,0.0,2,2006,8,0,220000,921.729726064409,0,0,0.005272567998658641
5.081404364984463,1,3.4339872044851463,8.065579427282092,1,2,3,3,4,0,21,2,2,4,5,7,5,2004,2005,1,0,8,8,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,6.398594934535208,600,1,0,1,4,6.398594934535208,6.398594934535208,0.0,7.0909098220799835,0,0.0,2,1,2,0.6931471805599453,2,4,6,0,3,5,2004.0,2,2,480,5,5,2,0.0,5.153291594497778,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2010,8,4,151000,612.7971898690705,1,1,0.010664324890892012
3.044522437723423,3,4.48863636973214,9.457512901089753,1,1,0,3,4,0,5,2,2,0,2,7,5,2002,2002,1,0,12,13,1,4.605170185988091,2,4,2,2,4,2,2,6.827629234502852,6,0.0,6.350885716714739,1494,1,0,1,4,7.3098814858247865,0.0,0.0,7.3098814858247865,1,0.0,2,0,3,0.6931471805599453,2,6,6,1,5,1,2002.0,2,2,530,5,5,2,5.262690188904886,3.6109179126442243,0.0,0.0,0.0,0.0,3,4,1,0.0,9,2008,8,4,221000,1501.3098814858247,0,0,0.004250927521228072
4.110873864173311,3,4.454347296253507,9.517898598432753,1,1,3,3,4,0,12,2,2,0,5,7,6,1965,1990,1,0,6,6,1,5.176149732573829,3,4,1,4,4,3,1,6.12029741895095,6,0.0,5.752572638825633,768,1,4,1,4,7.079184394609668,6.685860947068359,0.0,7.594381242551816,0,0.0,2,1,3,0.6931471805599453,3,7,6,3,1,1,1965.0,3,2,486,5,5,2,0.0,3.7612001156935624,0.0,0.0,5.247024072160486,0.0,3,4,1,0.0,10,2009,8,4,205000,781.765045341678,1,25,0.00749032895680421
3.044522437723423,3,4.418840607796597,9.430679995957657,1,1,1,2,0,1,5,2,2,0,2,5,5,1996,1996,1,0,12,13,2,0.0,3,2,2,2,4,3,2,6.597145701886651,6,0.0,5.733341276897745,1040,1,2,1,4,6.947937068614968,0.0,0.0,6.947937068614968,1,0.0,1,0,3,0.6931471805599453,2,6,6,0,3,5,2000.0,3,2,576,5,5,2,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,3,0,1,0.0,11,2009,8,4,152000,1046.947937068615,0,0,0.005512828150863216
3.044522437723423,3,4.3694478524670215,8.962007209588313,1,1,3,0,4,1,7,2,2,0,5,5,8,1948,2002,1,0,8,8,2,0.0,3,2,1,4,1,3,2,6.403574197934815,6,0.0,5.683579767338681,896,1,0,1,4,7.014814351275545,6.799055862058796,0.0,7.605392364814934,1,0.0,3,0,3,0.6931471805599453,0,8,6,0,3,1,1948.0,3,1,230,5,5,2,4.6443908991413725,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2006,8,4,225000,909.8138702133343,1,54,0.00634328099033335
4.2626798770413155,3,4.3694478524670215,9.4066470133368,1,1,3,1,4,1,6,2,2,0,5,8,6,1934,1998,1,0,3,14,2,0.0,3,4,2,2,4,2,1,6.061456918928017,6,0.0,6.2878585601617845,965,1,4,1,4,7.57095858316901,7.134890851565884,0.0,8.069342366811634,0,0.0,2,1,4,0.6931471805599453,3,10,6,2,2,2,1934.0,3,2,380,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,9,2007,8,2,359100,979.7058494347349,1,64,0.006515915606385269
3.044522437723423,3,4.127134385045092,8.980172205725008,1,1,3,3,4,0,19,1,2,0,2,4,5,1961,1961,1,0,12,13,0,5.262690188904886,3,1,1,4,4,2,5,6.806829360392176,6,0.0,4.844187086458591,1029,1,2,1,4,6.937314081223681,0.0,0.0,6.937314081223681,1,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,1,1961.0,3,1,261,5,5,2,4.174387269895637,0.0,3.6888794541139363,0.0,0.0,0.0,3,4,1,0.0,4,2007,8,4,118500,1035.9373140812236,0,0,0.004707664807054025
4.110873864173311,3,4.2484952420493585,9.310276200588781,1,1,3,3,4,0,5,4,2,0,5,9,5,2000,2000,3,0,12,13,1,5.323009979138408,2,4,2,0,4,2,2,6.807934943699926,6,0.0,6.285998094508864,1440,1,0,1,4,7.297768282531379,6.519147287940395,0.0,7.675081857716334,1,0.0,2,1,3,0.6931471805599453,0,8,6,2,0,1,2000.0,0,3,736,5,5,2,5.537334267018537,4.962844630259907,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2009,8,4,313000,1453.8169155704718,0,0,0.004365276454520044
4.394449154672438,3,4.2484952420493585,9.249176395761381,1,1,0,3,2,0,14,2,2,0,7,6,6,1978,1978,1,0,6,6,1,5.455321115357701,3,4,1,2,4,0,0,6.406879986069314,6,0.0,6.059123195581797,1032,1,4,1,4,6.940222469119639,0.0,0.0,6.940222469119639,0,0.6931471805599453,2,0,3,0.6931471805599453,3,6,6,1,5,1,1978.0,3,2,564,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,3,6.2166061010848646,7,2007,8,4,148000,1038.9402224691196,0,0,0.005871243406571508
4.110873864173311,3,4.2484952420493585,9.383116515926606,1,1,3,3,4,0,5,2,2,0,5,8,5,2001,2001,1,0,12,13,1,4.6913478822291435,2,4,2,2,4,0,2,6.898714534329987,6,0.0,5.736572297479192,1299,1,0,1,4,7.170119543449628,6.352629396319566,0.0,7.5352967024440884,1,0.0,2,1,3,0.6931471805599453,0,7,6,1,5,3,2001.0,2,2,531,5,5,2,5.081404364984463,4.812184355372417,0.0,0.0,0.0,0.0,3,4,1,0.0,11,2009,8,4,261500,1312.5227489397691,0,0,0.004416144955719163
3.044522437723423,3,4.2626798770413155,9.036344063928217,1,1,3,3,4,0,11,1,2,0,2,5,5,2007,2007,1,0,12,13,2,0.0,3,4,2,2,4,3,0,5.332718793265369,6,0.0,6.818924065275521,1120,1,0,1,4,7.02197642307216,0.0,0.0,7.02197642307216,0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,6,1980.0,1,0,0,3,3,2,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,3,4,1,0.0,12,2007,6,5,147000,1127.0219764230721,0,0,0.006088325058281715
5.198497031265825,4,3.0910424533583156,7.307872780763706,1,1,3,3,4,0,10,2,2,4,6,4,6,1972,1972,1,0,5,5,2,0.0,3,4,1,2,4,0,3,5.017279836814924,2,6.175867270105761,0.0,630,1,0,1,4,6.447305862541213,0.0,0.0,6.447305862541213,1,0.0,1,0,1,0.6931471805599453,3,3,6,0,3,6,1980.0,1,0,0,3,3,2,4.574710978503383,3.2188758248682006,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2010,8,4,75500,636.4473058625412,0,0,0.0
4.454347296253507,3,4.394449154672438,9.082620630373812,1,1,3,3,4,0,12,1,2,0,6,6,7,1963,1963,1,0,8,8,1,5.056245805348308,3,2,2,4,4,1,2,6.638567789166521,6,0.0,5.159055299214529,936,1,0,1,4,6.961296045910166,0.0,0.0,6.961296045910166,1,0.0,1,0,3,0.6931471805599453,2,6,6,0,3,1,1963.0,2,2,480,5,5,2,4.795790545596741,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,5,2010,8,0,137500,942.9612960459102,0,0,0.00551181121710954
4.110873864173311,3,4.2484952420493585,8.969796305981806,1,1,0,3,4,0,8,2,2,0,5,6,5,2002,2003,1,0,12,13,2,0.0,2,4,2,2,4,3,2,6.1268691841141845,6,0.0,5.7899601708972535,783,1,0,1,4,6.694562058521095,6.555356891810665,0.0,7.31986492980897,1,0.0,2,1,3,0.6931471805599453,2,7,6,1,2,1,2002.0,0,2,393,5,5,2,4.61512051684126,4.330733340286331,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2006,8,4,183200,796.2499189503318,1,1,0.007394585148016926
3.828641396489095,3,4.0943445622221,8.885717651712119,1,1,3,1,0,1,12,0,2,0,1,6,6,1954,1954,1,0,8,8,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,6.725033642166842,832,1,2,1,4,6.725033642166842,0.0,0.0,6.725033642166842,0,0.0,1,0,2,0.6931471805599453,2,4,6,0,3,5,1962.0,3,2,528,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2008,8,4,105500,838.7250336421669,0,0,0.008082973127604377
3.044522437723423,3,4.51085950651685,9.36691667901828,1,1,3,3,4,0,16,2,2,0,2,9,5,2007,2007,3,0,5,5,1,6.115892125483033,0,4,2,0,4,0,2,3.8918202981106265,6,0.0,7.481555701909516,1822,1,0,1,4,7.511524648390865,0.0,0.0,7.511524648390865,0,0.0,2,0,3,0.6931471805599453,2,9,6,1,2,1,2007.0,3,3,774,5,5,2,0.0,4.6913478822291435,0.0,0.0,5.564520407322693,0.0,3,4,1,0.0,7,2007,6,5,314813,1829.5115246483908,0,0,0.004106232547700064
4.110873864173311,3,4.454347296253507,9.412872969386267,1,1,3,3,4,0,23,2,2,0,5,8,5,2003,2003,3,0,12,13,3,5.424950017481402,2,4,2,2,4,1,2,6.77078942390898,6,0.0,6.416732282512326,1482,1,0,1,4,7.301822342137932,6.660575149839686,0.0,7.724446645633537,1,0.0,2,1,4,0.6931471805599453,2,10,6,2,2,1,2003.0,0,3,749,5,5,2,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2008,8,4,305000,1495.9623974919775,0,0,0.004329778868091988
3.4339872044851463,3,3.828641396489095,9.017847259860732,1,0,3,3,4,0,7,2,2,0,2,3,3,1914,1950,1,0,11,12,2,0.0,3,4,0,4,4,3,1,3.737669618283368,6,0.0,6.714170529909471,864,1,4,0,1,6.762729506931879,0.0,0.0,6.762729506931879,1,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,6,1980.0,1,0,0,3,3,0,0.0,0.0,4.61512051684126,0.0,0.0,0.0,3,4,1,0.0,9,2008,8,4,67000,870.7627295069319,1,36,0.00777103070591374
4.110873864173311,3,4.51085950651685,9.287394001418473,1,1,3,3,4,0,14,2,2,0,5,6,7,1974,1997,1,0,6,6,2,0.0,3,4,1,4,4,3,0,6.863803391452954,5,5.2094861528414205,5.953243334287784,1522,1,4,1,4,7.3453648404168685,6.9726062513017535,0.0,7.869019376499023,0,0.0,2,1,4,0.6931471805599453,3,9,6,1,5,1,1974.0,2,2,624,5,5,2,3.6635616461296463,5.497168225293201,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2008,8,4,240000,1536.3179710917186,1,23,0.0039114607978237735
3.044522437723423,3,4.276666119016055,8.862908295118627,1,1,3,3,4,0,19,2,2,0,2,5,6,1977,1977,1,0,9,10,1,5.036952602413629,3,4,1,4,4,3,1,6.329720905522696,6,0.0,6.042632833682381,980,1,4,1,4,6.888572459565363,0.0,0.0,6.888572459565363,0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,5,1986.0,3,2,484,5,5,2,5.262690188904886,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2009,8,4,135000,986.8885724595654,0,0,0.006165951871104471
5.081404364984463,1,4.2484952420493585,7.658227526161352,1,1,3,3,4,0,21,2,2,4,5,6,5,2000,2000,1,0,8,8,1,6.242223265455165,2,4,2,2,4,3,2,6.042632833682381,6,0.0,5.820082930352362,756,1,0,1,4,6.6293632534374485,6.6293632534374485,0.0,7.321849713788356,0,0.0,2,1,2,0.6931471805599453,2,4,6,1,5,5,2000.0,3,2,440,5,5,2,0.0,3.4965075614664802,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2007,8,4,168500,769.2587265068748,0,0,0.007698522394645981
4.110873864173311,3,4.394449154672438,9.249657234353133,1,1,3,3,4,0,14,2,2,0,5,6,5,1972,1972,1,0,12,13,2,5.666426688112432,3,4,1,4,4,3,5,5.513428746164982,6,0.0,6.186208623900494,732,1,2,1,4,6.920671504248683,6.658011045870748,0.0,7.490529402060711,1,0.0,1,2,4,0.6931471805599453,3,8,3,1,5,1,1972.0,2,2,484,5,5,2,5.003946305945459,0.0,0.0,0.0,4.997212273764115,0.0,3,4,1,0.0,11,2006,8,4,165150,745.5786825501194,0,0,0.00845110467745969
3.044522437723423,3,4.477336814478206,9.210440366976515,1,1,0,3,0,0,12,2,2,0,2,6,6,1962,1962,3,0,13,14,1,5.568344503761097,3,4,1,4,4,3,6,0.0,6,0.0,7.018401799069201,1116,1,4,1,4,7.018401799069201,0.0,0.0,7.018401799069201,0,0.0,1,1,3,0.6931471805599453,3,5,6,0,3,1,1962.0,3,2,440,5,5,2,0.0,0.0,0.0,0.0,5.955837369464831,0.0,3,4,1,0.0,2,2010,8,4,160000,1123.0184017990691,0,0,0.006288890500958065
3.044522437723423,3,4.2484952420493585,9.420844379743928,1,1,0,3,4,0,12,2,2,0,2,5,5,1960,1978,3,0,13,14,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,6.88653164253051,978,1,4,1,4,7.260522598089852,0.0,0.0,7.260522598089852,0,0.0,1,0,3,0.6931471805599453,3,6,2,1,5,1,1960.0,2,1,286,5,5,2,0.0,0.0,3.6109179126442243,0.0,0.0,0.0,3,1,3,6.398594934535208,8,2007,8,4,139900,985.2605225980899,1,18,0.00704144339727046
4.394449154672438,3,4.394449154672438,9.169622538697624,1,1,3,3,4,0,12,2,2,0,7,6,6,1955,1972,1,0,0,0,1,5.10594547390058,3,4,1,4,4,0,1,6.514712690872529,3,4.890349128221754,5.860786223465865,1156,1,0,1,4,7.327123292259293,0.0,0.0,7.327123292259293,1,0.0,1,0,3,0.6931471805599453,3,7,6,2,2,2,1955.0,2,1,364,5,5,2,0.0,0.0,5.247024072160486,0.0,0.0,0.0,3,4,1,0.0,3,2010,8,4,153000,1163.3271232922593,1,17,0.005069884276354555
4.110873864173311,3,4.2626798770413155,9.359363643368622,1,1,0,1,4,2,12,2,2,0,5,5,5,1969,1969,1,0,9,10,1,5.262690188904886,3,4,2,2,4,0,5,6.478509642208569,6,0.0,5.968707559985366,1040,1,4,1,4,6.947937068614968,6.947937068614968,0.0,7.640603826393634,0,0.6931471805599453,1,2,5,0.6931471805599453,1,9,6,2,5,1,1969.0,3,2,504,5,5,2,5.817111159963204,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,9,2007,8,3,135000,1053.8958741372298,0,0,0.005739141884601313
4.394449154672438,3,4.418840607796597,9.107310471656639,1,1,3,3,0,0,12,1,2,0,7,6,5,1964,1964,1,6,9,14,1,5.560681631015528,3,4,1,4,4,1,2,6.437751649736401,5,5.820082930352362,5.666426688112432,1248,1,4,1,4,7.208600337960199,0.0,0.0,7.208600337960199,1,0.0,1,1,3,0.6931471805599453,3,6,6,0,3,1,1964.0,2,2,520,5,5,2,5.176149732573829,0.0,0.0,0.0,0.0,0.0,3,0,1,0.0,6,2008,8,4,168500,1255.2086003379602,0,0,0.00454040600009009
4.2626798770413155,4,3.9318256327243257,9.105090961257085,1,0,3,3,0,0,17,0,2,0,5,5,6,1880,1991,1,0,12,13,2,0.0,3,4,0,1,0,3,6,0.0,6,0.0,6.456769655572163,636,1,4,1,0,6.993932975223189,6.495265555937008,0.0,7.467942332285851,0,0.0,1,0,3,0.6931471805599453,0,8,6,0,3,5,1937.0,3,1,240,1,4,0,0.0,0.0,5.683579767338681,0.0,0.0,0.0,3,2,1,0.0,6,2006,8,0,124000,649.4891985311601,1,111,0.010152153546497112
4.795790545596741,3,3.5553480614894135,8.431853144249223,1,1,3,3,4,0,16,2,2,3,2,8,5,2006,2006,1,0,12,13,3,4.6913478822291435,2,4,2,2,1,2,2,3.2188758248682006,6,0.0,7.333676395657683,1554,1,0,1,4,7.349230824613334,0.0,0.0,7.349230824613334,0,0.0,2,0,2,0.6931471805599453,2,6,6,1,2,1,2006.0,2,2,627,5,5,2,5.056245805348308,4.304065093204169,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2007,8,4,209500,1561.3492308246134,0,0,0.004719225479831199
3.044522437723423,3,4.454347296253507,9.38437770918244,1,1,3,3,4,0,14,2,2,0,2,7,5,1977,1977,3,0,9,10,1,5.3471075307174685,3,2,1,4,4,3,0,6.71295620067707,6,0.0,6.33682573114644,1386,1,4,1,4,7.252762418053187,0.0,0.0,7.252762418053187,0,0.0,2,0,3,0.6931471805599453,3,6,6,1,5,1,1977.0,0,2,544,5,5,2,5.262690188904886,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2009,8,3,82500,1393.2527624180532,0,0,0.004572024337046494
3.044522437723423,3,4.394449154672438,9.132486932771318,1,1,3,3,0,0,12,2,2,0,2,5,7,1954,2005,1,0,13,14,2,0.0,3,4,1,4,4,3,1,6.175867270105761,3,6.150602768446279,4.6913478822291435,1056,1,4,1,4,6.963189985870238,0.0,0.0,6.963189985870238,0,0.6931471805599453,1,0,3,0.6931471805599453,3,6,6,0,3,1,1954.0,3,1,260,5,5,2,5.968707559985366,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2007,8,4,139400,1062.9631899858703,1,51,0.0044425642824139615
4.51085950651685,3,4.174387269895637,8.850804195756417,1,1,3,3,4,0,17,2,2,2,6,6,5,1980,1980,1,0,9,10,2,0.0,3,4,1,4,4,3,2,6.963189985870238,6,0.0,0.0,1056,1,2,1,4,6.963189985870238,0.0,0.0,6.963189985870238,2,0.0,0,0,0,1.0986122886681096,3,4,6,0,3,5,1980.0,3,2,576,5,5,2,5.579729825986222,4.04305126783455,0.0,0.0,0.0,0.0,3,0,3,6.398594934535208,6,2010,8,4,144000,1062.9631899858703,0,0,0.0
5.25227342804663,2,4.110873864173311,9.296242800976886,1,2,3,0,4,0,18,1,2,1,3,6,7,1914,1995,3,0,12,13,2,0.0,1,4,1,4,0,3,3,5.549076084895219,6,0.0,7.077498053569231,1440,1,0,1,0,7.273092595999522,7.273092595999522,6.246106765481563,8.130353547431238,0,0.0,2,0,8,1.0986122886681096,1,14,6,0,3,6,1980.0,1,0,0,3,3,0,0.0,4.709530201312334,0.0,0.0,0.0,0.0,3,4,1,0.0,3,2007,8,0,200000,1454.546185191999,1,81,0.004914929203867522
3.4339872044851463,4,3.951243718581427,8.71948076085107,1,1,3,3,4,0,3,2,2,0,2,2,3,1936,1950,1,0,0,0,2,0.0,1,1,0,4,0,3,6,0.0,6,0.0,5.579729825986222,264,3,1,0,0,6.685860947068359,0.0,0.0,6.685860947068359,0,0.0,1,0,1,0.6931471805599453,1,4,0,1,4,6,1980.0,1,0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,1,2009,5,4,60000,270.68586094706836,1,14,0.02113534024994781
5.25227342804663,4,3.9318256327243257,8.699681400989512,1,1,3,3,4,0,17,2,2,1,0,5,4,1954,1954,1,0,13,14,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,6.699500340161678,811,1,4,1,0,6.699500340161678,6.357842266508099,0.0,7.235619141066749,0,0.0,2,0,3,1.0986122886681096,2,7,6,0,3,3,1954.0,3,1,256,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,11,2009,8,4,93000,824.0573426066697,0,0,0.008260789568633388
3.4339872044851463,3,4.219507705176107,9.080003870248179,1,1,3,3,4,0,7,1,2,0,2,5,7,1910,1950,1,0,8,14,2,0.0,3,4,1,1,4,3,6,0.0,6,0.0,6.680854678790215,796,1,2,1,0,6.680854678790215,0.0,0.0,6.680854678790215,0,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,6,1980.0,1,0,0,3,3,1,5.796057750765372,0.0,5.10594547390058,0.0,0.0,0.0,3,2,1,0.0,5,2008,8,4,85000,802.6808546787902,1,40,0.00839303351606811
4.795790545596741,3,3.988984046564274,8.289790583181643,1,1,3,3,4,0,0,2,2,4,2,8,5,2006,2006,3,0,12,13,2,0.0,2,4,2,2,1,0,2,7.051855622955894,6,0.0,5.90536184805457,1520,1,0,1,4,7.357556200910353,0.0,0.0,7.357556200910353,1,0.0,2,0,1,0.6931471805599453,0,7,6,1,2,1,2006.0,0,3,648,5,5,2,5.746203190540153,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,10,2006,6,5,264561,1527.3575562009103,0,0,0.0038851064789832694
4.795790545596741,3,4.143134726391533,9.447623486844112,1,1,0,3,4,0,16,2,2,4,2,8,5,2003,2004,3,0,8,8,1,6.159095388491933,0,4,2,0,4,1,2,7.105786129481271,6,0.0,5.707110264748875,1518,1,0,1,4,7.325807502595772,0.0,0.0,7.325807502595772,0,0.0,1,1,1,0.6931471805599453,0,6,6,1,2,1,2003.0,2,2,588,5,5,2,5.225746673713201,4.948759890378168,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2008,8,4,274000,1525.3258075025958,1,1,0.0037596246803352274
4.110873864173311,1,4.2484952420493585,8.86092472971904,1,1,3,3,4,0,21,2,2,0,5,7,5,2001,2001,1,0,12,13,2,0.0,2,4,2,2,4,3,2,6.6052979209482015,6,0.0,5.768320995793772,1057,1,0,1,4,6.964135612418245,6.771935555839602,0.0,7.565275281898931,1,0.0,2,1,3,0.6931471805599453,2,7,6,1,5,1,2001.0,0,2,650,5,5,2,0.0,5.46383180502561,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2007,8,4,226000,1070.7360711682577,0,0,0.005457257328092499
4.394449154672438,3,4.330733340286331,9.536834420213353,1,1,3,3,4,0,12,2,2,0,7,8,7,1972,1995,1,0,9,14,2,0.0,2,4,1,2,4,1,2,7.2520539518528135,6,0.0,6.297109319933935,1952,1,2,1,4,7.601402334583733,6.558197802812268,0.0,7.902857191280582,1,0.0,2,1,4,0.6931471805599453,0,9,6,3,5,1,1972.0,0,2,538,5,5,2,5.598421958998374,4.718498871295094,0.0,0.0,0.0,0.0,3,2,1,0.0,7,2009,8,4,345000,1966.159600137396,1,23,0.003225978135212057
4.110873864173311,3,4.394449154672438,9.286745703178587,1,1,3,3,4,0,14,6,2,0,5,5,5,1969,1969,4,0,14,6,1,5.575949103146316,3,4,1,4,4,3,5,6.202535517187922,1,5.662960480135946,0.0,780,1,0,1,4,6.660575149839686,6.734591659972947,0.0,7.390798521735676,0,0.0,2,1,4,0.6931471805599453,3,7,2,0,3,1,1969.0,0,2,462,5,5,2,5.342334251964811,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,4,2007,8,4,152000,793.3951668098126,0,0,0.0
3.044522437723423,1,4.454347296253507,9.125653563808989,1,1,3,3,4,0,21,2,2,0,2,9,5,2009,2009,1,0,5,5,3,5.093750200806762,0,4,2,0,4,2,2,7.022868086082641,6,0.0,6.470799503782602,1766,1,0,1,4,7.4770384723196965,0.0,0.0,7.4770384723196965,1,0.0,2,1,2,0.6931471805599453,0,7,6,1,2,1,2009.0,0,3,478,5,5,2,5.278114659230517,4.875197323201151,0.0,0.0,0.0,0.0,3,4,1,0.0,10,2009,6,5,370878,1773.4770384723197,0,0,0.0036640993792653466
3.044522437723423,3,4.2484952420493585,9.262078567380597,1,1,0,3,0,0,12,2,2,0,2,6,5,1971,1971,3,0,9,10,2,0.0,3,4,1,4,4,3,0,5.645446897643238,3,3.58351893845611,6.499787040655854,981,1,4,1,4,6.889591308354466,0.0,0.0,6.889591308354466,1,0.0,1,1,3,0.6931471805599453,3,5,6,0,3,5,1979.0,3,2,576,5,5,2,0.0,5.746203190540153,3.7135720667043075,0.0,0.0,0.0,3,4,1,0.0,3,2007,8,4,143250,987.8895913083545,0,0,0.006625674863053878
